date,equity,high_vol,peak,drawdown
2010-03-15 07:15:00,1440647.4999999963,False,1520882.5,5.275555475193102
2010-03-16 07:15:00,1456622.4999999958,False,1520882.5,4.225178473682496
2010-03-17 07:15:00,1511207.4999999958,False,1520882.5,0.6361438178165763
2010-03-18 07:15:00,1533717.4999999958,False,1533717.4999999958,0.0
2010-03-19 07:15:00,1539052.4999999963,False,1539052.4999999963,0.0
2010-03-22 07:15:00,1472872.4999999963,False,1539052.4999999963,4.3000482439682965
2010-03-23 07:15:00,1539017.499999996,False,1539052.4999999963,0.0022741264511920755
2010-03-24 07:15:00,1560174.9999999956,False,1560174.9999999956,0.0
2010-03-25 07:15:00,1581737.4999999956,False,1581737.4999999956,0.0
2010-03-26 07:15:00,1561582.4999999956,False,1581737.4999999956,1.2742316598044907
2010-03-29 07:15:00,1577074.9999999956,False,1581737.4999999956,0.29477078213041125
2010-03-30 07:15:00,1586684.9999999956,False,1586684.9999999956,0.0
2010-03-31 07:15:00,1557997.4999999956,False,1586684.9999999956,1.8080148233581383
2010-04-01 07:15:00,1585297.4999999956,False,1586684.9999999956,0.08744646858072043
2010-04-02 07:15:00,1600882.4999999953,False,1600882.4999999953,0.0
2010-04-05 07:15:00,1621302.4999999953,False,1621302.4999999953,0.0
2010-04-06 07:15:00,1623532.4999999956,False,1623532.4999999956,0.0
2010-04-07 07:15:00,1635587.4999999958,False,1635587.4999999958,0.0
2010-04-08 07:15:00,1605982.4999999958,False,1635587.4999999958,1.8100529626204696
2010-04-09 07:15:00,1660464.9999999958,False,1660464.9999999958,0.0
2010-04-12 07:15:00,1683257.499999996,False,1683257.499999996,0.0
2010-04-13 07:15:00,1682132.499999996,False,1683257.499999996,0.06683469403819692
2010-04-14 07:15:00,1713587.4999999953,False,1713587.4999999953,0.0
2010-04-15 07:15:00,1744764.9999999956,False,1744764.9999999956,0.0
2010-04-16 07:15:00,1748717.499999996,False,1748717.499999996,0.0
2010-04-19 07:15:00,1623692.4999999958,False,1748717.499999996,7.149525294966197
2010-04-20 07:15:00,1709407.4999999967,False,1748717.499999996,2.2479331281352986
2010-04-21 07:15:00,1727207.499999997,False,1748717.499999996,1.2300443038969484
2010-04-22 07:15:00,1675442.4999999967,False,1748717.499999996,4.190213685172103
2010-04-23 07:15:00,1740947.499999997,False,1748717.499999996,0.44432562720960284
2010-04-26 07:15:00,1790612.4999999972,False,1790612.4999999972,0.0
2010-04-27 07:15:00,1719344.9999999972,True,1790612.4999999972,3.980062688046694
2010-04-28 07:15:00,1626559.999999997,True,1790612.4999999972,9.161809157481057
2010-04-29 07:15:00,1687644.9999999967,False,1790612.4999999972,5.750406634601324
2010-04-30 07:15:00,1734729.9999999967,True,1790612.4999999972,3.1208594824396987
2010-05-03 07:15:00,1637574.9999999965,False,1790612.4999999972,8.546656521162504
2010-05-04 07:15:00,1641392.499999996,False,1790612.4999999972,8.333461315611357
2010-05-05 07:15:00,1515427.499999996,False,1790612.4999999972,15.368205013647653
2010-05-06 07:15:00,1505412.499999996,True,1790612.4999999972,15.927510837772083
2010-05-07 07:15:00,1344087.499999996,True,1790612.4999999972,24.93699781499358
2010-05-10 07:15:00,1423242.499999996,True,1790612.4999999972,20.516443395765513
2010-05-11 07:15:00,1382182.4999999958,False,1790612.4999999972,22.80951350445739
2010-05-12 07:15:00,1443172.4999999956,False,1790612.4999999972,19.403416428736097
2010-05-13 07:15:00,1517969.9999999953,False,1790612.4999999972,15.226214493644063
2010-05-14 07:15:00,1381314.9999999953,False,1790612.4999999972,22.85796061403584
2010-05-17 07:15:00,1308419.9999999953,False,1790612.4999999972,26.928913988928514
2010-05-18 07:15:00,1359517.4999999963,False,1790612.4999999972,24.075281502837807
2010-05-19 07:15:00,1215962.4999999963,True,1790612.4999999972,32.09237062736923
2010-05-20 07:15:00,1154122.499999996,True,1790612.4999999972,35.54593749345557
2010-05-21 07:15:00,1051264.999999996,True,1790612.4999999972,41.29020097871551
2010-05-24 07:15:00,1079449.999999996,True,1790612.4999999972,39.71615857702335
2010-05-25 07:15:00,973364.9999999963,False,1790612.4999999972,45.640667648639905
2010-05-26 07:15:00,1088309.999999996,False,1790612.4999999972,39.22135582098317
2010-05-27 07:15:00,1100482.499999996,False,1790612.4999999972,38.54156049954986
2010-05-28 07:15:00,1151632.499999996,False,1790612.4999999972,35.684996055819006
2010-05-31 07:15:00,1122697.499999996,False,1790612.4999999972,37.300923566656785
2010-06-01 07:15:00,1056582.4999999963,False,1790612.4999999972,40.993235554873095
2010-06-02 07:15:00,1058442.4999999965,False,1790612.4999999972,40.88936048419197
2010-06-03 07:15:00,1158132.4999999963,False,1790612.4999999972,35.32199177655701
2010-06-04 07:15:00,1136527.4999999963,False,1790612.4999999972,36.52856215401166
2010-06-07 07:15:00,1029847.4999999964,False,1790612.4999999972,42.48630007888373
2010-06-08 07:15:00,969164.9999999963,False,1790612.4999999972,45.875224259855344
2010-06-09 07:15:00,1013489.9999999965,False,1790612.4999999972,43.39981430934956
2010-06-10 07:15:00,1015389.9999999958,False,1790612.4999999972,43.29370536618071
2010-06-11 07:15:00,1073124.999999996,False,1790612.4999999972,40.06938966415136
2010-06-14 07:15:00,1131104.9999999958,False,1790612.4999999972,36.83139149313447
2010-06-15 07:15:00,1121974.9999999958,False,1790612.4999999972,37.34127288846707
2010-06-16 07:15:00,1164219.999999996,False,1790612.4999999972,34.982024307325126
2010-06-17 07:15:00,1226707.499999996,False,1790612.4999999972,31.49229663034308
2010-06-18 07:15:00,1200292.499999996,False,1790612.4999999972,32.9674901744516
2010-06-21 07:15:00,1264372.4999999963,False,1790612.4999999972,29.388826449050352
2010-06-22 07:15:00,1192967.4999999963,False,1790612.4999999972,33.37656807377375
2010-06-23 07:15:00,1140739.9999999963,False,1790612.4999999972,36.29330745764379
2010-06-24 07:15:00,1077734.9999999965,False,1790612.4999999972,39.8119358599363
2010-06-25 07:15:00,1055914.9999999963,False,1790612.4999999972,41.03051330201269
2010-06-28 07:15:00,1068119.9999999963,False,1790612.4999999972,40.34890295918308
2010-06-29 07:15:00,1007594.9999999963,True,1790612.4999999972,43.7290312672341
2010-06-30 07:15:00,952299.9999999959,True,1790612.4999999972,46.81708074750973
2010-07-01 07:15:00,919269.9999999958,False,1790612.4999999972,48.66170095428256
2010-07-02 07:15:00,933519.9999999958,False,1790612.4999999972,47.865883880515895
2010-07-05 07:15:00,894954.9999999959,False,1790612.4999999972,50.019616192783346
2010-07-06 07:15:00,924767.4999999957,False,1790612.4999999972,48.35468310424522
2010-07-07 07:15:00,907154.9999999952,False,1790612.4999999972,49.338285084014736
2010-07-08 07:15:00,1031549.9999999955,False,1790612.4999999972,42.391220881123246
2010-07-09 07:15:00,1054874.9999999958,False,1790612.4999999972,41.08859398669464
2010-07-12 07:15:00,1073414.999999995,False,1790612.4999999972,40.05319408861511
2010-07-13 07:15:00,1145744.9999999953,False,1790612.4999999972,36.013794162612115
2010-07-14 07:15:00,1171994.9999999953,False,1790612.4999999972,34.547815342515634
2010-07-15 07:15:00,1199284.9999999956,False,1790612.4999999972,33.02375583773723
2010-07-16 07:15:00,1157884.9999999956,False,1790612.4999999972,35.33581386257511
2010-07-19 07:15:00,1037654.9999999957,False,1790612.4999999972,42.05027609267793
2010-07-20 07:15:00,969037.4999999958,False,1790612.4999999972,45.882344728410125
2010-07-21 07:15:00,1101977.4999999958,False,1790612.4999999972,38.458069515319615
2010-07-22 07:15:00,1064147.4999999958,False,1790612.4999999972,40.57075442062437
2010-07-23 07:15:00,1135852.4999999963,False,1790612.4999999972,36.56625875224271
2010-07-26 07:15:00,1157072.4999999958,False,1790612.4999999972,35.381189397482835
2010-07-27 07:15:00,1236399.9999999963,False,1790612.4999999972,30.951001403151256
2010-07-28 07:15:00,1214787.4999999963,False,1790612.4999999972,32.15799063169736
2010-07-29 07:15:00,1190884.999999997,False,1790612.4999999972,33.492869060168026
2010-07-30 07:15:00,1118419.9999999963,False,1790612.4999999972,37.53980830581725
2010-08-02 07:15:00,1213639.9999999956,False,1790612.4999999972,32.222074848690184
2010-08-03 07:15:00,1256034.9999999958,False,1790612.4999999972,29.854449245719117
2010-08-04 07:15:00,1260654.9999999958,False,1790612.4999999972,29.59643697338214
2010-08-05 07:15:00,1277687.4999999958,False,1790612.4999999972,28.645226144685253
2010-08-06 07:15:00,1284662.4999999958,False,1790612.4999999972,28.255694629631044
2010-08-09 07:15:00,1278669.9999999956,False,1790612.4999999972,28.590356651704514
2010-08-10 07:15:00,1226094.9999999958,False,1790612.4999999972,31.52650280281201
2010-08-11 07:15:00,1172284.9999999956,False,1790612.4999999972,34.53161976697932
2010-08-12 07:15:00,1050994.9999999956,False,1790612.4999999972,41.30527961800796
2010-08-13 07:15:00,1033774.9999999957,True,1790612.4999999972,42.266961723991244
2010-08-16 07:15:00,1022557.4999999957,False,1790612.4999999972,42.89342333977913
2010-08-17 07:15:00,1077024.9999999963,False,1790612.4999999972,39.85158709659415
2010-08-18 07:15:00,1113779.9999999963,False,1790612.4999999972,37.79893751439812
2010-08-19 07:15:00,1118289.9999999963,False,1790612.4999999972,37.54706839140249
2010-08-20 07:15:00,1009574.9999999962,False,1790612.4999999972,43.618454579089686
2010-08-23 07:15:00,1044189.9999999963,False,1790612.4999999972,41.68531717498912
2010-08-24 07:15:00,955549.9999999962,False,1790612.4999999972,46.63557860787872
2010-08-25 07:15:00,935107.4999999958,False,1790612.4999999972,47.777227066157685
2010-08-26 07:15:00,970664.9999999959,False,1790612.4999999972,45.79145404156414
2010-08-27 07:15:00,948417.4999999958,False,1790612.4999999972,47.03390599585352
2010-08-30 07:15:00,990277.4999999958,False,1790612.4999999972,44.69615843740634
2010-08-31 07:15:00,917177.4999999958,False,1790612.4999999972,48.778560408798825
2010-09-01 07:15:00,986742.499999996,False,1790612.4999999972,44.89357691851266
2010-09-02 07:15:00,1063712.499999996,False,1790612.4999999972,40.59504778392881
2010-09-03 07:15:00,1102134.9999999958,False,1790612.4999999972,38.44927364239904
2010-09-06 07:15:00,1153329.9999999963,False,1790612.4999999972,35.59019609211943
2010-09-07 07:15:00,1115964.9999999958,False,1790612.4999999972,37.676912229753924
2010-09-08 07:15:00,1115844.9999999958,False,1790612.4999999972,37.68361384721722
2010-09-09 07:15:00,1149149.9999999958,False,1790612.4999999972,35.823635767091005
2010-09-10 07:15:00,1140732.4999999958,False,1790612.4999999972,36.29372630873527
2010-09-13 07:15:00,1195732.4999999958,False,1790612.4999999972,33.22215163805694
2010-09-14 07:15:00,1205557.4999999956,False,1790612.4999999972,32.67345670824942
2010-09-15 07:15:00,1178804.9999999956,False,1790612.4999999972,34.16749855147345
2010-09-16 07:15:00,1204074.9999999956,False,1790612.4999999972,32.75624960732724
2010-09-17 07:15:00,1250064.9999999956,False,1790612.4999999972,30.187854714518213
2010-09-20 07:15:00,1246172.4999999956,False,1790612.4999999972,30.40523843098395
2010-09-21 07:15:00,1286349.9999999956,False,1790612.4999999972,28.161453134053428
2010-09-22 07:15:00,1279404.9999999958,False,1790612.4999999972,28.549309244741792
2010-09-23 07:15:00,1223642.4999999958,False,1790612.4999999972,31.66346710971817
2010-09-24 07:15:00,1249432.4999999958,False,1790612.4999999972,30.223177823231
2010-09-27 07:15:00,1320232.4999999958,False,1790612.4999999972,26.269223519885077
2010-09-28 07:15:00,1302389.9999999953,False,1790612.4999999972,27.265670266459246
2010-09-29 07:15:00,1312044.9999999956,False,1790612.4999999972,26.7264692947247
2010-09-30 07:15:00,1294359.999999996,False,1790612.4999999972,27.714120168378248
2010-10-01 07:15:00,1317634.999999996,False,1790612.4999999972,26.41428561455937
2010-10-04 07:15:00,1290489.999999996,False,1790612.4999999972,27.930247331569614
2010-10-05 07:15:00,1306382.499999996,False,1790612.4999999972,27.04270186877406
2010-10-06 07:15:00,1365712.4999999958,False,1790612.4999999972,23.72931050129506
2010-10-07 07:15:00,1372357.4999999958,False,1790612.4999999972,23.358208434264927
2010-10-08 07:15:00,1356749.999999996,False,1790612.4999999972,24.22983755558513
2010-10-11 07:15:00,1396674.999999996,False,1790612.4999999972,22.000153578733634
2010-10-12 07:15:00,1371302.4999999967,False,1790612.4999999972,23.417126821129706
2010-10-13 07:15:00,1440337.499999996,False,1790612.4999999972,19.561742141306492
2010-10-14 07:15:00,1459387.4999999956,False,1790612.4999999972,18.49786036900793
2010-10-15 07:15:00,1444732.4999999956,False,1790612.4999999972,19.31629540171322
2010-10-18 07:15:00,1433232.4999999956,False,1790612.4999999972,19.958533741945963
2010-10-19 07:15:00,1425047.4999999958,False,1790612.4999999972,20.41563989975508
2010-10-20 07:15:00,1403509.9999999953,False,1790612.4999999972,21.618440617386646
2010-10-21 07:15:00,1474909.9999999958,False,1790612.4999999972,17.6309782267242
2010-10-22 07:15:00,1463264.9999999958,False,1790612.4999999972,18.281314354725094
2010-10-25 07:15:00,1514054.9999999958,False,1790612.4999999972,15.44485476338414
2010-10-26 07:15:00,1466352.4999999958,False,1790612.4999999972,18.108887322075653
2010-10-27 07:15:00,1460937.499999996,False,1790612.4999999972,18.411297810106973
2010-10-28 07:15:00,1496989.999999996,False,1790612.4999999972,16.397880613477323
2010-10-29 07:15:00,1447929.999999996,False,1790612.4999999972,19.137725219722395
2010-11-01 07:15:00,1497219.999999996,False,1790612.4999999972,16.385035846672668
2010-11-02 07:15:00,1524099.999999996,False,1790612.4999999972,14.883873534893874
2010-11-03 07:15:00,1541219.999999996,False,1790612.4999999972,13.927776110129999
2010-11-04 07:15:00,1603514.9999999958,False,1790612.4999999972,10.448798944495344
2010-11-05 07:15:00,1642034.9999999953,False,1790612.4999999972,8.297579738776653
2010-11-08 07:15:00,1658474.9999999963,False,1790612.4999999972,7.37945814630475
2010-11-09 07:15:00,1683929.9999999953,False,1790612.4999999972,5.957877541902675
2010-11-10 07:15:00,1607669.9999999953,False,1790612.4999999972,10.21675543982867
2010-11-11 07:15:00,1593802.4999999953,False,1790612.4999999972,10.991211107931067
2010-11-12 07:15:00,1564884.9999999953,False,1790612.4999999972,12.606161299555444
2010-11-15 07:15:00,1551139.9999999953,False,1790612.4999999972,13.373775733164056
2010-11-16 07:15:00,1486744.9999999956,False,1790612.4999999972,16.97003120440643
2010-11-17 07:15:00,1416859.9999999953,False,1790612.4999999972,20.872885674594723
2010-11-18 07:15:00,1480034.999999995,False,1790612.4999999972,17.344763314229215
2010-11-19 07:15:00,1495802.4999999953,False,1790612.4999999972,16.464198702957916
2010-11-22 07:15:00,1504187.499999995,False,1790612.4999999972,15.99592318270997
2010-11-23 07:15:00,1454689.999999995,False,1790612.4999999972,18.760200769289984
2010-11-24 07:15:00,1449179.9999999942,False,1790612.4999999972,19.067916704479813
2010-11-25 07:15:00,1512652.4999999944,False,1790612.4999999972,15.523179917486516
2010-11-26 07:15:00,1461827.4999999944,False,1790612.4999999972,18.361594147254266
2010-11-29 07:15:00,1449774.9999999944,False,1790612.4999999972,19.034687851224277
2010-11-30 07:15:00,1413204.9999999944,True,1790612.4999999972,21.0770057731644
2010-12-01 07:15:00,1505659.9999999949,False,1790612.4999999972,15.913688751754092
2010-12-02 07:15:00,1582714.999999994,False,1790612.4999999972,11.610412638133798
2010-12-03 07:15:00,1674034.999999994,False,1790612.4999999972,6.5104817485638815
2010-12-06 07:15:00,1635594.9999999942,False,1790612.4999999972,8.657233209307053
2010-12-07 07:15:00,1715289.9999999949,False,1790612.4999999972,4.206521511494109
2010-12-08 07:15:00,1661679.9999999949,False,1790612.4999999972,7.200469113222573
2010-12-09 07:15:00,1710479.9999999949,False,1790612.4999999972,4.475144678147978
2010-12-10 07:15:00,1707714.9999999949,False,1790612.4999999972,4.629561113864806
2010-12-13 07:15:00,1751104.9999999965,False,1790612.4999999972,2.2063679327604806
2010-12-14 07:15:00,1729489.9999999967,False,1790612.4999999972,3.413496778337053
2010-12-15 07:15:00,1713357.4999999967,False,1790612.4999999972,4.314445476059203
2010-12-16 07:15:00,1704267.4999999958,False,1790612.4999999972,4.822092998904092
2010-12-17 07:15:00,1732527.4999999967,False,1790612.4999999972,3.2438620862973173
2010-12-20 07:15:00,1770447.4999999967,False,1790612.4999999972,1.1261509678950916
2010-12-21 07:15:00,1796402.4999999977,False,1796402.4999999977,0.0
2010-12-22 07:15:00,1829622.499999998,False,1829622.499999998,0.0
2010-12-23 07:15:00,1832862.499999998,False,1832862.499999998,0.0
2010-12-27 07:15:00,1801332.4999999981,False,1832862.499999998,1.7202599758574255
2010-12-28 07:15:00,1850812.4999999993,False,1850812.4999999993,0.0
2010-12-29 07:15:00,1852387.4999999993,False,1852387.4999999993,0.0
2010-12-30 07:15:00,1842757.4999999993,False,1852387.4999999993,0.519869627710185
2010-12-31 07:15:00,1823227.4999999995,False,1852387.4999999993,1.5741846670850337
2011-01-03 07:15:00,1897892.4999999986,False,1897892.4999999986,0.0
2011-01-04 07:15:00,1924607.4999999988,False,1924607.4999999988,0.0
2011-01-05 07:15:00,1879062.4999999995,False,1924607.4999999988,2.3664565372419744
2011-01-06 07:15:00,1980474.9999999995,False,1980474.9999999995,0.0
2011-01-07 07:15:00,1952032.4999999995,False,1980474.9999999995,1.436145369166488
2011-01-10 07:15:00,1896069.9999999995,False,1980474.9999999995,4.2618563728398495
2011-01-11 07:15:00,1947479.9999999995,False,1980474.9999999995,1.666014466226537
2011-01-12 07:15:00,1991675.0,False,1991675.0,0.0
2011-01-13 07:15:00,2024164.9999999995,False,2024164.9999999995,0.0
2011-01-14 07:15:00,1979334.9999999998,False,2024164.9999999995,2.2147403991275305
2011-01-17 07:15:00,2045469.9999999998,False,2045469.9999999998,0.0
2011-01-18 07:15:00,2057969.9999999998,False,2057969.9999999998,0.0
2011-01-19 07:15:00,2075007.4999999998,False,2075007.4999999998,0.0
2011-01-20 07:15:00,1958464.9999999998,False,2075007.4999999998,5.616485723545578
2011-01-21 07:15:00,2009545.0000000005,False,2075007.4999999998,3.1548078741883736
2011-01-24 07:15:00,2000970.0000000005,False,2075007.4999999998,3.568059392556379
2011-01-25 07:15:00,2013935.0000000005,False,2075007.4999999998,2.9432423738227116
2011-01-26 07:15:00,2073320.0,False,2075007.4999999998,0.08132500725899869
2011-01-27 07:15:00,2092430.0,False,2092430.0,0.0
2011-01-28 07:15:00,2097410.0,False,2097410.0,0.0
2011-01-31 07:15:00,1963715.0,False,2097410.0,6.374290196003643
2011-02-01 07:15:00,2047460.0,False,2097410.0,2.381508622539227
2011-02-02 07:15:00,2122214.999999999,False,2122214.999999999,0.0
2011-02-03 07:15:00,2094399.9999999998,False,2122214.999999999,1.310658910619297
2011-02-04 07:15:00,2165970.0,False,2165970.0,0.0
2011-02-07 07:15:00,2198209.9999999995,False,2198209.9999999995,0.0
2011-02-08 07:15:00,2229644.9999999995,False,2229644.9999999995,0.0
2011-02-09 07:15:00,2233230.0,False,2233230.0,0.0
2011-02-10 07:15:00,2202615.0,False,2233230.0,1.3708843244985962
2011-02-11 07:15:00,2221570.0,False,2233230.0,0.5221137097388088
2011-02-14 07:15:00,2307230.0,False,2307230.0,0.0
2011-02-15 07:15:00,2312810.0000000014,False,2312810.0000000014,0.0
2011-02-16 07:15:00,2347220.0000000014,False,2347220.0000000014,0.0
2011-02-17 07:15:00,2351005.0000000005,False,2351005.0000000005,0.0
2011-02-18 07:15:00,2394962.500000001,False,2394962.500000001,0.0
2011-02-21 07:15:00,2406422.500000001,False,2406422.500000001,0.0
2011-02-22 07:15:00,2316092.500000001,True,2406422.500000001,3.7537049292050733
2011-02-23 07:15:00,2254867.5000000005,True,2406422.500000001,6.297938121838555
2011-02-24 07:15:00,2145147.500000001,True,2406422.500000001,10.857403469257784
2011-02-25 07:15:00,2222920.000000001,False,2406422.500000001,7.625531260616119
2011-02-28 07:15:00,2316630.000000001,False,2406422.500000001,3.7313688681019217
2011-03-01 07:15:00,2355070.0,False,2406422.500000001,2.1339768889295585
2011-03-02 07:15:00,2122645.0,False,2406422.500000001,11.792505264557692
2011-03-03 07:15:00,2246627.5,False,2406422.500000001,6.64035513298271
2011-03-04 07:15:00,2345132.5,False,2406422.500000001,2.546934297697138
2011-03-07 07:15:00,2258162.5,False,2406422.500000001,6.161012872843438
2011-03-08 07:15:00,2177850.0,False,2406422.500000001,9.498435956279533
2011-03-09 07:15:00,2258115.0000000005,False,2406422.500000001,6.162986757312999
2011-03-10 07:15:00,2188195.000000001,False,2406422.500000001,9.068544696536037
2011-03-11 07:15:00,2046727.5000000007,False,2406422.500000001,14.94729209022938
2011-03-14 07:15:00,2066807.5000000016,False,2406422.500000001,14.112858402878098
2011-03-15 07:15:00,1870497.5000000014,True,2406422.500000001,22.270611249687008
2011-03-16 07:15:00,1972595.0000000005,True,2406422.500000001,18.02790241530738
2011-03-17 07:15:00,1933617.5000000005,True,2406422.500000001,19.647630455582938
2011-03-18 07:15:00,1974962.4999999998,True,2406422.500000001,17.92951985779725
2011-03-21 07:15:00,2046004.9999999998,False,2406422.500000001,14.977315911898307
2011-03-22 07:15:00,2063419.9999999988,False,2406422.500000001,14.253627532156218
2011-03-23 07:15:00,2020607.4999999988,False,2406422.500000001,16.032720771186355
2011-03-24 07:15:00,2119827.4999999995,False,2406422.500000001,11.909587780200745
2011-03-25 07:15:00,2168232.4999999995,False,2406422.500000001,9.898095617041534
2011-03-28 07:15:00,2191752.4999999995,False,2406422.500000001,8.920711138630116
2011-03-29 07:15:00,2145162.4999999995,False,2406422.500000001,10.85678013732008
2011-03-30 07:15:00,2271632.5,False,2406422.500000001,5.601260792732817
2011-03-31 07:15:00,2279592.5,False,2406422.500000001,5.270479311093579
2011-04-01 07:15:00,2314197.5,False,2406422.500000001,3.83245253067576
2011-04-04 07:15:00,2338112.5,False,2406422.500000001,2.8386536445699333
2011-04-05 07:15:00,2301522.5,False,2406422.500000001,4.359168018084975
2011-04-06 07:15:00,2362572.5,False,2406422.500000001,1.8222070313920733
2011-04-07 07:15:00,2339412.5000000005,False,2406422.500000001,2.784631543297174
2011-04-08 07:15:00,2363122.500000002,False,2406422.500000001,1.799351527007375
2011-04-11 07:15:00,2295672.500000002,False,2406422.500000001,4.602267473812226
2011-04-12 07:15:00,2210397.500000002,False,2406422.500000001,8.145909539991376
2011-04-13 07:15:00,2230917.500000001,False,2406422.500000001,7.2931914491324745
2011-04-14 07:15:00,2138770.000000002,False,2406422.500000001,11.122423431463051
2011-04-15 07:15:00,2161992.500000002,False,2406422.500000001,10.157401703150589
2011-04-18 07:15:00,2192547.500000002,False,2406422.500000001,8.887674545928613
2011-04-19 07:15:00,2139582.500000002,False,2406422.500000001,11.08865961816759
2011-04-20 07:15:00,2299850.0000000023,False,2406422.500000001,4.428669529145384
2011-04-21 07:15:00,2356640.000000003,False,2406422.500000001,2.06873481277698
2011-04-25 07:15:00,2343717.5000000023,False,2406422.500000001,2.6057352771592925
2011-04-26 07:15:00,2364465.0000000023,False,2406422.500000001,1.7435633185776223
2011-04-27 07:15:00,2430965.0000000023,False,2430965.0000000023,0.0
2011-04-28 07:15:00,2465135.0000000023,False,2465135.0000000023,0.0
2011-04-29 07:15:00,2526935.000000003,False,2526935.000000003,0.0
2011-05-02 07:15:00,2592720.000000003,False,2592720.000000003,0.0
2011-05-03 07:15:00,2483970.000000003,False,2592720.000000003,4.1944367305378085
2011-05-04 07:15:00,2481945.000000003,False,2592720.000000003,4.2725400351754095
2011-05-05 07:15:00,2374327.500000002,True,2592720.000000003,8.423296769415929
2011-05-06 07:15:00,2375745.000000002,True,2592720.000000003,8.36862445616961
2011-05-09 07:15:00,2361345.000000002,False,2592720.000000003,8.924025733592547
2011-05-10 07:15:00,2458695.0000000014,False,2592720.000000003,5.169281681014581
2011-05-11 07:15:00,2487685.000000001,False,2592720.000000003,4.051150914869394
2011-05-12 07:15:00,2311040.000000001,False,2592720.000000003,10.8642660989232
2011-05-13 07:15:00,2449530.000000001,False,2592720.000000003,5.522771452374407
2011-05-16 07:15:00,2277140.000000001,False,2592720.000000003,12.171773272856363
2011-05-17 07:15:00,2257750.000000001,False,2592720.000000003,12.91963652071961
2011-05-18 07:15:00,2246185.000000001,False,2592720.000000003,13.365693171649909
2011-05-19 07:15:00,2374157.500000001,False,2592720.000000003,8.429853590052208
