date,equity,drawdown,position,daily_ret
2010-03-17 07:15:00,1582207.4999999993,0.0,86,0.026214659583990274
2010-03-18 07:15:00,1599302.4999999988,0.0,93,0.010804524690977368
2010-03-19 07:15:00,1603922.4999999984,0.0,95,0.002888759318515177
2010-03-22 07:15:00,1545659.9999999984,3.6325009468973755,90,-0.03632500946897377
2010-03-23 07:15:00,1601879.9999999984,0.127344058082607,88,0.036372811614455935
2010-03-24 07:15:00,1618319.9999999981,0.0,84,0.010262941044272944
2010-03-25 07:15:00,1634039.9999999977,0.0,86,0.009713777250481614
2010-03-26 07:15:00,1618914.9999999977,0.9256199358644844,91,-0.009256199358644857
2010-03-29 07:15:00,1631337.4999999977,0.16538762820983596,85,0.007673349125803419
2010-03-30 07:15:00,1638759.9999999977,0.0,84,0.004549947512394015
2010-03-31 07:15:00,1616604.9999999977,1.351936830286316,77,-0.013519368302863155
2010-04-01 07:15:00,1636787.4999999977,0.12036539822792859,75,0.012484496831322467
2010-04-02 07:15:00,1647962.4999999977,0.0,70,0.006827398180887956
2010-04-05 07:15:00,1661662.4999999977,0.0,50,0.00831329596395558
2010-04-06 07:15:00,1662912.4999999977,0.0,50,0.0007522586566164335
2010-04-07 07:15:00,1669547.4999999972,0.0,66,0.00398998744672352
2010-04-08 07:15:00,1647977.4999999972,1.2919668353251428,58,-0.012919668353251423
2010-04-09 07:15:00,1683457.4999999972,0.0,55,0.021529420152884393
2010-04-12 07:15:00,1697594.999999998,0.0,75,0.008397895402765254
2010-04-13 07:15:00,1696657.499999998,0.055225186219328,75,-0.0005522518621933203
2010-04-14 07:15:00,1722832.499999998,0.0,70,0.015427391798285672
2010-04-15 07:15:00,1746427.499999998,0.0,72,0.013695469524750647
2010-04-16 07:15:00,1748932.4999999977,0.0,85,0.001434356708194251
2010-04-19 07:15:00,1653292.4999999977,5.468478629106619,86,-0.05468478629106621
2010-04-20 07:15:00,1726302.499999997,1.293932155757911,92,0.044160364847720235
2010-04-21 07:15:00,1741237.499999997,0.4399826751461654,91,0.008651438551470658
2010-04-22 07:15:00,1700272.4999999967,2.7822686124250646,92,-0.023526371330734763
2010-04-23 07:15:00,1753097.4999999965,0.0,87,0.03106854930606695
2010-04-26 07:15:00,1789997.4999999965,0.0,92,0.021048458514144386
2010-04-27 07:15:00,1735812.4999999965,3.0270991998592236,83,-0.03027099199859229
2010-04-28 07:15:00,1665187.4999999965,6.972635436641685,78,-0.04068699816368426
2010-04-29 07:15:00,1712902.499999997,4.306989255571569,82,0.028654430807341758
2010-04-30 07:15:00,1747752.499999997,2.3600591620937807,82,0.020345583008956947
2010-05-03 07:15:00,1671737.4999999972,6.606713137867485,71,-0.043493000296094486
2010-05-04 07:15:00,1674294.9999999967,6.46383584334615,78,0.0015298454452326027
2010-05-05 07:15:00,1581669.9999999967,11.638424076011288,78,-0.05532179215729616
2010-05-06 07:15:00,1573809.999999997,12.07753083454027,74,-0.004969431044402284
2010-05-07 07:15:00,1453544.999999997,18.796255302032556,73,-0.0764164670449421
2010-05-10 07:15:00,1537374.9999999967,14.113008537721436,65,0.05767279306798212
2010-05-11 07:15:00,1504874.9999999967,15.928653531639029,65,-0.021139930075615987
2010-05-12 07:15:00,1550797.4999999977,13.363147155233419,91,0.030515823573387113
2010-05-13 07:15:00,1615589.9999999974,9.743449362359412,88,0.041780116359485975
2010-05-14 07:15:00,1502124.9999999977,16.08228503112431,77,-0.07023130868599081
2010-05-17 07:15:00,1442254.9999999974,19.426982439919595,90,-0.03985686943496736
2010-05-18 07:15:00,1492849.9999999972,16.600442179388512,92,0.035080481606927894
2010-05-19 07:15:00,1356774.9999999972,24.20240810392194,67,-0.0911511538332721
2010-05-20 07:15:00,1292899.9999999972,27.77084884196767,52,-0.0470785502386174
2010-05-21 07:15:00,1202489.9999999972,32.821693885047345,56,-0.06992806868280621
2010-05-24 07:15:00,1247124.9999999972,30.328114983400834,45,0.03711881179885079
2010-05-25 07:15:00,1185204.9999999974,33.78733769181243,48,-0.04965019544953386
2010-05-26 07:15:00,1272624.9999999972,28.903531988173185,36,0.07375939183516778
2010-05-27 07:15:00,1279059.9999999974,28.544034279377488,57,0.005056477752676702
2010-05-28 07:15:00,1323234.9999999974,26.076153737644887,57,0.03453708191953475
2010-05-31 07:15:00,1298162.499999997,27.47685401795257,66,-0.018947881517644594
2010-06-01 07:15:00,1227992.4999999974,31.39697122482016,69,-0.05405332537336405
2010-06-02 07:15:00,1229687.4999999977,31.302278355137364,71,0.0013803015897899673
2010-06-03 07:15:00,1328094.9999999977,25.804644978554425,78,0.08002642947903449
2010-06-04 07:15:00,1308564.9999999977,26.89570795489937,76,-0.014705273342644931
2010-06-07 07:15:00,1205844.9999999977,32.63426345567522,68,-0.0784982022291596
2010-06-08 07:15:00,1152114.9999999974,35.6359436256196,56,-0.04455796557600711
2010-06-09 07:15:00,1185489.999999998,33.77141588186575,71,0.02896846234967909
2010-06-10 07:15:00,1187219.9999999981,33.6747677021895,74,0.0014593121831480982
2010-06-11 07:15:00,1237959.9999999974,30.840126871685587,83,0.0427384983406609
2010-06-14 07:15:00,1295984.999999997,27.598502232545048,88,0.0468714659601277
2010-06-15 07:15:00,1287169.999999997,28.09096102089531,87,-0.006801776255126457
2010-06-16 07:15:00,1328449.999999997,25.7848125486209,84,0.03207035589704543
2010-06-17 07:15:00,1386049.9999999967,22.566930959400814,74,0.04335880161089989
2010-06-18 07:15:00,1365654.9999999967,23.706318025583865,71,-0.01471447638974066
2010-06-21 07:15:00,1413549.999999997,21.030615964547454,69,0.03507108310664142
2010-06-22 07:15:00,1360044.999999997,24.019726284533938,67,-0.03785150861306652
2010-06-23 07:15:00,1318857.499999997,26.320707151825655,57,-0.03028392442897121
2010-06-24 07:15:00,1270287.4999999972,29.034118762735723,49,-0.03682732971530278
2010-06-25 07:15:00,1254287.4999999974,29.92797475974129,54,-0.012595573836631346
2010-06-28 07:15:00,1263737.4999999974,29.400041061509867,54,0.007534157838613664
2010-06-29 07:15:00,1215047.4999999974,32.120156592397485,48,-0.038528571004658896
2010-06-30 07:15:00,1164032.4999999972,34.97016057284999,49,-0.04198601289250037
2010-07-01 07:15:00,1134557.4999999972,36.616810917333716,54,-0.02532145794898344
2010-07-02 07:15:00,1147952.4999999972,35.8684858498406,47,0.011806365036589161
2010-07-05 07:15:00,1116077.4999999972,37.649214593875165,37,-0.02776682833131172
2010-07-06 07:15:00,1137679.9999999972,36.4423693329181,46,0.01935573470480323
2010-07-07 07:15:00,1124049.9999999972,37.20382291036723,73,-0.011980521763589103
2010-07-08 07:15:00,1261642.4999999967,29.517080331117825,86,0.12240781104043408
2010-07-09 07:15:00,1287382.499999996,28.079089495935133,90,0.020401975995576693
2010-07-12 07:15:00,1307197.499999995,26.97210470964358,119,0.015391695941182393
2010-07-13 07:15:00,1400909.999999995,21.736762202181968,119,0.07168962608940155
2010-07-14 07:15:00,1431787.4999999949,20.011759792960735,95,0.022041030473049616
2010-07-15 07:15:00,1457912.4999999949,18.552260547850054,95,0.01824642274080479
2010-07-16 07:15:00,1423459.9999999949,20.476983906402236,94,-0.023631390772765992
2010-07-19 07:15:00,1319804.999999995,26.267774117003086,77,-0.07281904654855076
2010-07-20 07:15:00,1259062.499999995,29.661214610635067,70,-0.04602384443156393
2010-07-21 07:15:00,1375392.4999999953,23.162322852406326,73,0.09239414246711397
2010-07-22 07:15:00,1342422.4999999953,25.00422486623596,81,-0.023971339090477883
2010-07-23 07:15:00,1413237.4999999956,21.048074089489045,77,0.05275164860541337
2010-07-26 07:15:00,1432442.4999999958,19.975167563083264,80,0.01358936484490414
2010-07-27 07:15:00,1505337.4999999963,15.902815506725613,87,0.05088860460367561
2010-07-28 07:15:00,1484524.9999999963,17.065526627830533,97,-0.013825803183671437
2010-07-29 07:15:00,1458927.4999999963,18.495556558039937,88,-0.017242889139623796
2010-07-30 07:15:00,1389552.4999999965,22.371260295056324,93,-0.047552054505792696
2010-08-02 07:15:00,1484832.4999999972,17.048347832888027,96,0.06856883780929546
2010-08-03 07:15:00,1525527.4999999972,14.774880970504139,89,0.02740713178085752
2010-08-04 07:15:00,1529782.499999997,14.537171141300478,76,0.002789199145869059
2010-08-05 07:15:00,1544032.499999997,13.74108064396738,76,0.009315049688436217
2010-08-06 07:15:00,1549612.499999997,13.429348365011684,68,0.0036139135672339506
2010-08-09 07:15:00,1544837.4999999963,13.696108514118077,103,-0.0030814155151696054
2010-08-10 07:15:00,1493277.4999999965,16.576559464468556,107,-0.03337567867170488
2010-08-11 07:15:00,1435659.999999996,19.79541870868541,114,-0.03858458993723579
2010-08-12 07:15:00,1291599.999999996,27.84347464172444,105,-0.10034409261245725
2010-08-13 07:15:00,1271747.499999996,28.952554403009024,94,-0.015370470733973463
2010-08-16 07:15:00,1256052.499999996,29.829371270071693,66,-0.012341286300936338
2010-08-17 07:15:00,1296417.4999999958,27.57434018762605,70,0.032136395572637255
2010-08-18 07:15:00,1324357.4999999958,26.013444152855055,66,0.02155169920183897
2010-08-19 07:15:00,1327582.4999999958,25.833276303458614,61,0.0024351430788136508
2010-08-20 07:15:00,1243602.4999999956,30.524902967741685,68,-0.06325783896669357
2010-08-23 07:15:00,1275767.4999999958,28.727973083761388,77,0.0258643738654436
2010-08-24 07:15:00,1187157.4999999958,33.67825932717793,73,-0.06945622928942796
2010-08-25 07:15:00,1166109.9999999958,34.85409895823888,69,-0.017729324036616978
2010-08-26 07:15:00,1199687.499999996,32.978258349522925,65,0.028794453353457428
2010-08-27 07:15:00,1179299.999999996,34.11722642070739,60,-0.016994008856473064
2010-08-30 07:15:00,1216679.9999999958,32.0289553477031,52,0.03169676926990572
2010-08-31 07:15:00,1160734.9999999958,35.154378707232944,55,-0.04598168787191392
2010-09-01 07:15:00,1216914.9999999958,32.01582683774708,68,0.0484003670088351
2010-09-02 07:15:00,1284839.9999999956,28.221128800459326,73,0.05581737426196565
2010-09-03 07:15:00,1322132.499999995,26.13774600243868,81,0.02902501478783326
2010-09-06 07:15:00,1376687.4999999958,23.089976382648665,89,0.04126288401502953
2010-09-07 07:15:00,1336502.4999999958,25.334951585128003,80,-0.02918963090752269
2010-09-08 07:15:00,1336487.499999996,25.33578957512518,81,-1.1223323562625787e-05
2010-09-09 07:15:00,1365774.9999999956,23.69961410560639,86,0.021913785201881586
2010-09-10 07:15:00,1358174.9999999956,24.124195704184043,81,-0.0055646061759806464
2010-09-13 07:15:00,1408784.9999999956,21.296817453655756,80,0.03726323927328967
2010-09-14 07:15:00,1417709.9999999949,20.798213405326116,85,0.006335246329283173
2010-09-15 07:15:00,1393122.4999999949,22.17181867572454,75,-0.017343109662766087
2010-09-16 07:15:00,1413732.4999999944,21.02042041958175,76,0.014794104610326597
2010-09-17 07:15:00,1452442.4999999944,18.857847566826365,92,0.027381417630280236
2010-09-20 07:15:00,1448782.4999999944,19.062317126141394,78,-0.0025198932143613018
2010-09-21 07:15:00,1484842.4999999944,17.047789172890056,79,0.024889864420643004
2010-09-22 07:15:00,1478782.4999999944,17.386337131755923,88,-0.004081240939695641
2010-09-23 07:15:00,1429267.4999999944,20.15254211248914,87,-0.03348362588818854
2010-09-24 07:15:00,1452937.4999999944,18.830193896919003,70,0.01656093068652309
2010-09-27 07:15:00,1507792.4999999949,15.765664477185146,88,0.03775454897406161
2010-09-28 07:15:00,1491277.4999999949,16.688291464094345,87,-0.01095309865250027
2010-09-29 07:15:00,1499887.4999999949,16.20728520570572,81,0.005773573328907711
2010-09-30 07:15:00,1484654.9999999949,17.05826404785494,78,-0.010155761682126174
2010-10-01 07:15:00,1503059.9999999944,16.03005032129948,86,0.012396819463107223
2010-10-04 07:15:00,1479199.9999999944,17.363013076834058,72,-0.015874283129083344
2010-10-05 07:15:00,1492549.9999999944,16.61720197933252,62,0.009025148729042698
2010-10-06 07:15:00,1537484.9999999944,14.106863277742152,61,0.03010619409735038
2010-10-07 07:15:00,1541954.9999999944,13.857142258578717,54,0.002907345437516584
2010-10-08 07:15:00,1531829.9999999944,14.422785506683814,54,-0.00656633948461538
2010-10-11 07:15:00,1558799.999999994,12.916079491731303,56,0.01760639235424266
2010-10-12 07:15:00,1539704.9999999942,13.982840758157641,69,-0.012249807544264746
2010-10-13 07:15:00,1599974.999999994,10.615796949437243,76,0.03914386197355979
2010-10-14 07:15:00,1616969.9999999942,9.666354282617862,83,0.010622040969390234
2010-10-15 07:15:00,1603422.4999999942,10.423198915082434,79,-0.008378324891618272
2010-10-18 07:15:00,1593397.499999994,10.983255563206258,89,-0.006252251044250867
2010-10-19 07:15:00,1585564.999999994,11.420826006740398,92,-0.004915597018320894
2010-10-20 07:15:00,1565999.9999999935,12.513844293078815,93,-0.01233944997524572
2010-10-21 07:15:00,1628639.9999999942,9.014398064801913,102,0.0400000000000007
2010-10-22 07:15:00,1618364.9999999944,9.588421212878925,107,-0.006308944886530998
2010-10-25 07:15:00,1666424.9999999944,6.9035012618734015,101,0.029696638273813525
2010-10-26 07:15:00,1622072.4999999944,9.381298018572787,90,-0.02661535922708802
2010-10-27 07:15:00,1617362.4999999944,9.644426877691306,76,-0.0029036926524553808
2010-10-28 07:15:00,1642862.4999999944,8.219843882463657,66,0.015766409818454452
2010-10-29 07:15:00,1611422.4999999944,9.976270916579628,60,-0.019137328900014516
2010-11-01 07:15:00,1642832.4999999946,8.221519862458027,66,0.01949209471755564
2010-11-02 07:15:00,1662422.4999999944,7.127104926124329,80,0.011924526693987358
2010-11-03 07:15:00,1676392.499999995,6.34665690873879,82,0.008403399256206479
2010-11-04 07:15:00,1729512.4999999946,3.3790549986802763,94,0.031687089986384365
2010-11-05 07:15:00,1764552.499999995,1.421510365238021,108,0.020260044376667175
2010-11-08 07:15:00,1780737.4999999946,0.517319158267086,109,0.00917229722550017
2010-11-09 07:15:00,1805232.4999999946,0.0,107,0.013755536680729152
2010-11-10 07:15:00,1740987.4999999946,3.558821370654483,104,-0.03558821370654486
2010-11-11 07:15:00,1729227.4999999949,4.210261005161384,100,-0.0067547871538421456
2010-11-12 07:15:00,1705282.4999999949,5.536682948041323,87,-0.01384722368803415
2010-11-15 07:15:00,1694212.4999999942,6.149900359095064,100,-0.006491593035171994
2010-11-16 07:15:00,1639047.4999999942,9.205739426915976,89,-0.03256085054265634
2010-11-17 07:15:00,1584399.9999999944,12.232911827146967,98,-0.0333410105564359
2010-11-18 07:15:00,1640629.9999999949,9.118077588343898,106,0.03548977530926578
2010-11-19 07:15:00,1655114.9999999949,8.315687868460168,112,0.008828925473751026
2010-11-22 07:15:00,1663304.9999999949,7.862006694428568,98,0.004948296644039951
2010-11-23 07:15:00,1620309.9999999949,10.243694371777615,90,-0.025849137710762693
2010-11-24 07:15:00,1615734.9999999949,10.497124331630433,85,-0.0028235337682295247
2010-11-25 07:15:00,1663472.4999999949,7.852728111198984,80,0.029545377181282806
2010-11-26 07:15:00,1625397.4999999953,9.961874716968582,85,-0.022888866512671302
2010-11-29 07:15:00,1615669.999999995,10.500724975868765,96,-0.005984689898932527
2010-11-30 07:15:00,1583224.999999995,12.298000396070877,99,-0.0200814522767645
2010-12-01 07:15:00,1674679.999999995,7.231893952717998,91,0.057765004974024814
2010-12-02 07:15:00,1742644.9999999946,3.467004942576659,110,0.04058387273986663
2010-12-03 07:15:00,1829074.9999999946,0.0,97,0.049597020620952836
2010-12-06 07:15:00,1797309.9999999946,1.7366701748151439,81,-0.01736670174815147
2010-12-07 07:15:00,1854977.4999999942,0.0,84,0.032085449922383935
2010-12-08 07:15:00,1816982.4999999946,2.0482728227161595,97,-0.020482728227161573
2010-12-09 07:15:00,1858027.4999999946,0.0,85,0.022589650698342068
2010-12-10 07:15:00,1855782.4999999949,0.12082705987934914,93,-0.0012082705987934705
2010-12-13 07:15:00,1892757.4999999946,0.0,108,0.019924209868343867
2010-12-14 07:15:00,1873827.4999999953,1.0001281199519407,110,-0.010001281199519374
2010-12-15 07:15:00,1858582.4999999953,1.8055667458720621,102,-0.008135754224975367
2010-12-16 07:15:00,1850827.4999999963,2.215286427342039,109,-0.004172534713954956
2010-12-17 07:15:00,1875172.4999999958,0.9290677754545358,121,0.013153575900509251
2010-12-20 07:15:00,1909824.9999999958,0.0,112,0.01847963320707824
2010-12-21 07:15:00,1932194.9999999958,0.0,110,0.0117131150759886
2010-12-22 07:15:00,1959679.9999999956,0.0,111,0.014224754747838464
2010-12-23 07:15:00,1962259.9999999956,0.0,98,0.0013165414761593386
2010-12-27 07:15:00,1937684.9999999956,1.2523824569628925,93,-0.012523824569628972
2010-12-28 07:15:00,1974749.9999999958,0.0,102,0.019128496117790217
2010-12-29 07:15:00,1975979.999999996,0.0,99,0.0006228636536271814
2010-12-30 07:15:00,1968539.999999996,0.3765220295751989,98,-0.003765220295751992
2010-12-31 07:15:00,1952479.9999999958,1.1892832923410297,107,-0.00815833053938464
2011-01-03 07:15:00,2018002.4999999953,0.0,108,0.03355860239285402
2011-01-04 07:15:00,2040877.4999999953,0.0,103,0.011335466630987945
2011-01-05 07:15:00,2004752.4999999963,1.770071942093494,108,-0.017700719420934985
2011-01-06 07:15:00,2087087.4999999958,0.0,109,0.041069907631989366
2011-01-07 07:15:00,2063699.9999999958,1.1205807135541777,94,-0.011205807135541757
2011-01-10 07:15:00,2020179.9999999958,3.2057831787119677,91,-0.021088336483016
2011-01-11 07:15:00,2058794.9999999958,1.3555972138206978,87,0.019114633349503585
2011-01-12 07:15:00,2090317.4999999963,0.0,88,0.015311140740093432
2011-01-13 07:15:00,2113267.4999999953,0.0,98,0.010979193352205652
2011-01-14 07:15:00,2078802.4999999953,1.630886766583032,109,-0.016308867665830284
2011-01-17 07:15:00,2135997.4999999953,0.0,107,0.02751343622109359
2011-01-18 07:15:00,2146682.499999995,0.0,108,0.005002346678776304
2011-01-19 07:15:00,2161532.499999995,0.0,108,0.006917650840308154
2011-01-20 07:15:00,2068247.4999999949,4.315688059282024,99,-0.04315688059282019
2011-01-21 07:15:00,2107787.4999999944,2.4864303451371006,103,0.019117634615779533
2011-01-24 07:15:00,2101349.9999999944,2.78425145122734,103,-0.003054150382806653
2011-01-25 07:15:00,2111559.9999999944,2.3119013940341206,97,0.004858781259666323
2011-01-26 07:15:00,2158802.4999999944,0.12629928071867863,100,0.022373269052264666
2011-01-27 07:15:00,2173697.4999999944,0.0,107,0.006899658491223759
2011-01-28 07:15:00,2177664.999999994,0.0,104,0.0018252309716506598
2011-01-31 07:15:00,2076249.9999999942,4.6570523932744505,105,-0.04657052393274452
2011-02-01 07:15:00,2144229.9999999935,1.5353601219655253,123,0.03274172185430446
2011-02-02 07:15:00,2211864.9999999935,0.0,122,0.031542791584858065
2011-02-03 07:15:00,2187374.9999999935,1.1072104310163629,116,-0.011072104310163589
2011-02-04 07:15:00,2246764.9999999944,0.0,120,0.027151265786616863
2011-02-07 07:15:00,2272204.9999999944,0.0,116,0.011322946547591695
2011-02-08 07:15:00,2296809.999999994,0.0,113,0.010828688432601652
2011-02-09 07:15:00,2299499.999999994,0.0,122,0.001171189606454126
2011-02-10 07:15:00,2275084.999999994,1.0617525549032427,123,-0.010617525549032392
2011-02-11 07:15:00,2290414.999999994,0.3950858882365742,120,0.00673820978117301
2011-02-14 07:15:00,2359414.999999994,0.0,120,0.030125544933996773
2011-02-15 07:15:00,2363824.9999999935,0.0,126,0.0018691073846692774
2011-02-16 07:15:00,2391979.999999993,0.0,113,0.01191078019734948
2011-02-17 07:15:00,2394744.999999993,0.0,109,0.0011559461199508458
2011-02-18 07:15:00,2426037.4999999935,0.0,112,0.01306715328771979
2011-02-21 07:15:00,2434407.4999999935,0.0,110,0.0034500703307347447
2011-02-22 07:15:00,2365447.4999999935,2.8327221305389583,96,-0.02832722130538956
2011-02-23 07:15:00,2317447.4999999935,4.804454471981388,96,-0.020292143452771638
2011-02-24 07:15:00,2240602.499999994,7.9610747173593595,99,-0.03315932723395021
2011-02-25 07:15:00,2293754.999999994,5.777689232390219,103,0.023722413948926713
2011-02-28 07:15:00,2365719.9999999935,2.821528441725561,112,0.031374318530095646
2011-03-01 07:15:00,2396369.9999999935,1.5624951862003424,122,0.012955886579984144
2011-03-02 07:15:00,2199464.9999999935,9.650910950611213,110,-0.08216802914408061
2011-03-03 07:15:00,2305294.999999994,5.303651915301768,113,0.04811624645084178
2011-03-04 07:15:00,2384304.999999994,2.058098325773301,119,0.03427327088290233
2011-03-07 07:15:00,2316857.499999994,4.828690348678266,85,-0.02828811750174587
2011-03-08 07:15:00,2264779.9999999935,6.967917244750538,84,-0.02247764482709902
2011-03-09 07:15:00,2318179.999999994,4.774365014895815,94,0.023578449120886136
2011-03-10 07:15:00,2267579.999999994,6.8528995248330435,89,-0.021827468099975045
2011-03-11 07:15:00,2168342.499999994,10.929353446372485,74,-0.04376361583714805
2011-03-14 07:15:00,2180887.499999995,10.414032983385045,101,0.005785525118841228
2011-03-15 07:15:00,2012749.9999999946,17.32074437003665,86,-0.0770959070561873
2011-03-16 07:15:00,2093374.9999999946,14.008850202770068,86,0.04005713575953318
2011-03-17 07:15:00,2064319.9999999949,15.202364435699431,84,-0.013879500806114442
2011-03-18 07:15:00,2097829.999999995,13.825848794829934,78,0.016232948380096257
2011-03-21 07:15:00,2143429.9999999953,11.952703070459606,93,0.021736747019539537
2011-03-22 07:15:00,2156809.999999995,11.403082680282548,131,0.006242331216787855
2011-03-23 07:15:00,2115767.499999995,13.089016526608606,124,-0.01902926080646883
2011-03-24 07:15:00,2205577.4999999944,9.399823160255613,130,0.04244795328409179
2011-03-25 07:15:00,2249062.499999995,7.6135568921800925,156,0.019715924740799418
2011-03-28 07:15:00,2272252.4999999953,6.6609637047207,142,0.010310962901209031
2011-03-29 07:15:00,2229052.4999999953,8.435522812018888,102,-0.019011971600867428
2011-03-30 07:15:00,2315737.499999995,4.874697436645217,101,0.038888720655973597
2011-03-31 07:15:00,2320787.499999995,4.667254763222629,101,0.0021807307607186743
2011-04-01 07:15:00,2343392.4999999953,3.7386920636745646,93,0.009740228263035888
2011-04-04 07:15:00,2359562.4999999953,3.074464731151146,86,0.006900252518517558
2011-04-05 07:15:00,2335807.4999999953,4.0502668513795825,93,-0.010067544301115117
2011-04-06 07:15:00,2378594.999999995,2.292652318890685,108,0.018318076296955033
2011-04-07 07:15:00,2359679.999999996,3.0696380946903044,109,-0.007952173446929445
2011-04-08 07:15:00,2378709.9999999953,2.287928376822627,112,0.008064652834282482
2011-04-11 07:15:00,2325404.9999999953,4.477578219751559,119,-0.022409204989258913
2011-04-12 07:15:00,2253929.9999999953,7.413610909430678,114,-0.030736581369696925
2011-04-13 07:15:00,2270999.9999999953,6.712413595505214,112,0.007573438394271381
2011-04-14 07:15:00,2196754.9999999953,9.762231672388404,109,-0.032692646411272674
2011-04-15 07:15:00,2214452.4999999953,9.035258065874292,108,0.008056201078408876
2011-04-18 07:15:00,2237387.499999996,8.093139706478812,109,0.010356961822391986
2011-04-19 07:15:00,2196467.499999996,9.774041527558484,106,-0.018289187724522482
2011-04-20 07:15:00,2322297.4999999953,4.6052273499814,103,0.057287439946186236
2011-04-21 07:15:00,2364694.9999999944,2.863633142766741,109,0.018256704836481674
2011-04-25 07:15:00,2355082.499999995,3.2584930830191254,114,-0.004065006269307281
2011-04-26 07:15:00,2370667.499999995,2.6182962384070363,120,0.006617602568062875
2011-04-27 07:15:00,2423137.499999995,0.46294632266777985,122,0.02213300684300945
2011-04-28 07:15:00,2450572.499999995,0.0,123,0.011322097899933548
2011-04-29 07:15:00,2501219.999999995,0.0,117,0.02066761950523821
2011-05-02 07:15:00,2550884.999999995,0.0,113,0.019856310120661247
2011-05-03 07:15:00,2474474.999999995,2.995430997477352,104,-0.029954309974773552
2011-05-04 07:15:00,2473129.9999999935,3.048157796215884,107,-0.0005435496418437769
2011-05-05 07:15:00,2396832.4999999935,6.03917855959801,111,-0.03085058205593727
2011-05-06 07:15:00,2398204.9999999944,5.98537370363622,112,0.0005726307532967212
2011-05-09 07:15:00,2389504.9999999944,6.326431807000346,132,-0.0036277132271844703
2011-05-10 07:15:00,2471854.9999999944,3.098140449295073,142,0.03446320472231701
2011-05-11 07:15:00,2496629.9999999944,2.1269088963242395,147,0.010022837100072568
